Unnamed: 0,0,denormalized
466,0.6520838,1.6154843530564893
467,0.7060341,1.8086935134915807
468,0.6139864,1.4790482874783573
469,0.6753957,1.6989699430744656
470,0.62286204,1.5108341154111793
471,0.7210031,1.8623011472313902
472,0.6887863,1.7469249420961965
473,0.6647959,1.6610094783730665
474,0.66261876,1.6532126099302644
475,0.6800157,1.7155152879791293
476,0.6476101,1.5994629440738057
477,0.6674388,1.6704743467818401
478,0.6483353,1.6020600618497491
479,0.5623443,1.294105353257324
480,0.5704086,1.3229855751003292
481,0.5642779,1.3010300456615793
482,-1.0,-4.30102999378524
483,0.46108034,0.9314544561551275
484,0.5703606,1.3228136754130082
485,0.51689106,1.1313262335961776
486,0.62634397,1.5233037545418933
487,0.60067594,1.4313802893095824
488,0.6279409,1.529022749701765
489,0.6367355,1.5605183536624923
490,0.61334103,1.4767370603698895
491,0.66115016,1.6479531957469336
492,0.6213308,1.5053503721358945
493,0.66261876,1.6532126099302644
494,0.60938513,1.4625700192641844
495,0.57453465,1.3377619647851544
496,0.59553784,1.4129795021548954
497,0.6321303,1.544026011161419
498,0.70088,1.7902354264411189
499,0.66122025,1.6482042051028571
500,0.6485837,1.6029496427316374
501,0.6461955,1.5943969170387113
502,0.6753957,1.6989699430744656
503,0.60199046,1.4360879054966134
504,0.58284026,1.3675063764937327
505,0.64421356,1.5872991073243483
506,0.46997854,0.9633210769409901
507,0.6268647,1.5251686154622845
508,0.59537804,1.4124072194458552
509,0.5936902,1.4063626534406843
510,0.5642779,1.3010300456615793
511,0.6292403,1.5336762174872893
512,0.66631687,1.6664564422777515
513,0.58385485,1.3711398703220494
514,0.18642871,-0.052139904662687364
515,0.641568,1.5778247128079022
516,0.613052,1.4757019735651724
517,0.25927952,0.20875658408929976
518,0.58608747,1.3791354261534465
519,0.41777343,0.776361866824983
520,0.66261876,1.6532126099302644
521,0.653929,1.6220924635365943
522,0.72464,1.875325771665108
523,0.7394169,1.9282454485312854
524,0.72499937,1.8766127631366203
525,0.44973528,0.8908250339334574
526,0.6017083,1.4350774218346425
527,0.7219026,1.8655224757469195
528,0.6257686,1.521243214477435
529,0.66111207,1.647816786182558
530,0.4442382,0.8711386519922169
531,0.6611118,1.6478158192468166
532,0.5908729,1.3962732161679758
533,0.19039103,-0.03794987197380184
534,0.7031828,1.7984823139403527
535,0.64809746,1.6012082988990732
536,0.71971846,1.8577005385997172
537,0.69135505,1.756124261300494
538,0.42663693,0.8081042184618861
